part_name,part_category,make,model,generation,year_from,year_to,tier,brand,part_number,price_lkr
Brake Caliper,braking,Nissan,Sunny,N17,2011,2020,OEM_Genuine,Nissan Genuine,N17-2490-OEM,30500
Brake Caliper,braking,Nissan,Sunny,N17,2011,2020,Certified_Aftermarket,Bendix,N17-2490-CER,17100
Brake Caliper,braking,Nissan,Sunny,N17,2011,2020,Economy,Generic Import,N17-2490-ECO,9200
Brake Master Cylinder,braking,Nissan,Sunny,N17,2011,2020,OEM_Genuine,Nissan Genuine,N17-5739-OEM,26000
Brake Master Cylinder,braking,Nissan,Sunny,N17,2011,2020,Certified_Aftermarket,TRW,N17-5739-CER,14600
Brake Master Cylinder,braking,Nissan,Sunny,N17,2011,2020,Economy,Reconditioned (Japan),N17-5739-ECO,7800
Handbrake Cable,braking,Nissan,Sunny,N17,2011,2020,OEM_Genuine,Nissan Genuine,N17-1634-OEM,7000
Handbrake Cable,braking,Nissan,Sunny,N17,2011,2020,Certified_Aftermarket,Bendix,N17-1634-CER,3950
Handbrake Cable,braking,Nissan,Sunny,N17,2011,2020,Economy,Generic Import,N17-1634-ECO,2100
Shock Absorber,suspension,Nissan,Sunny,N17,2011,2020,OEM_Genuine,Nissan Genuine,N17-9016-OEM,21500
Shock Absorber,suspension,Nissan,Sunny,N17,2011,2020,Certified_Aftermarket,KYB,N17-9016-CER,12100
Shock Absorber,suspension,Nissan,Sunny,N17,2011,2020,Economy,Taiwan Aftermarket,N17-9016-ECO,6500
Coil Spring,suspension,Nissan,Sunny,N17,2011,2020,OEM_Genuine,Nissan Genuine,N17-0900-OEM,15300
Coil Spring,suspension,Nissan,Sunny,N17,2011,2020,Certified_Aftermarket,Bilstein,N17-0900-CER,8600
Coil Spring,suspension,Nissan,Sunny,N17,2011,2020,Economy,Generic Import,N17-0900-ECO,4600
Control Arm,suspension,Nissan,Sunny,N17,2011,2020,OEM_Genuine,Nissan Genuine,N17-6579-OEM,20500
Control Arm,suspension,Nissan,Sunny,N17,2011,2020,Certified_Aftermarket,Bilstein,N17-6579-CER,11600
Control Arm,suspension,Nissan,Sunny,N17,2011,2020,Economy,Taiwan Aftermarket,N17-6579-ECO,6200
Ball Joint,suspension,Nissan,Sunny,N17,2011,2020,OEM_Genuine,Nissan Genuine,N17-2902-OEM,8600
Ball Joint,suspension,Nissan,Sunny,N17,2011,2020,Certified_Aftermarket,Monroe,N17-2902-CER,4800
Ball Joint,suspension,Nissan,Sunny,N17,2011,2020,Economy,Reconditioned (Japan),N17-2902-ECO,2550
Stabiliser Link,suspension,Nissan,Sunny,N17,2011,2020,OEM_Genuine,Nissan Genuine,N17-5315-OEM,5600
Stabiliser Link,suspension,Nissan,Sunny,N17,2011,2020,Certified_Aftermarket,KYB,N17-5315-CER,3100
Stabiliser Link,suspension,Nissan,Sunny,N17,2011,2020,Economy,Taiwan Aftermarket,N17-5315-ECO,1650
Wheel Bearing,suspension,Nissan,Sunny,N17,2011,2020,OEM_Genuine,Nissan Genuine,N17-9845-OEM,11700
Wheel Bearing,suspension,Nissan,Sunny,N17,2011,2020,Certified_Aftermarket,Monroe,N17-9845-CER,6600
Wheel Bearing,suspension,Nissan,Sunny,N17,2011,2020,Economy,Generic Import,N17-9845-ECO,3500
Tie Rod End,steering,Nissan,Sunny,N17,2011,2020,OEM_Genuine,Nissan Genuine,N17-8761-OEM,7900
Tie Rod End,steering,Nissan,Sunny,N17,2011,2020,Certified_Aftermarket,555,N17-8761-CER,4450
Tie Rod End,steering,Nissan,Sunny,N17,2011,2020,Economy,Reconditioned (Japan),N17-8761-ECO,2400
Steering Rack,steering,Nissan,Sunny,N17,2011,2020,OEM_Genuine,Nissan Genuine,N17-3180-OEM,56000
Steering Rack,steering,Nissan,Sunny,N17,2011,2020,Certified_Aftermarket,TRW,N17-3180-CER,31000
Steering Rack,steering,Nissan,Sunny,N17,2011,2020,Economy,Reconditioned (Japan),N17-3180-ECO,16700
Power Steering Pump,steering,Nissan,Sunny,N17,2011,2020,OEM_Genuine,Nissan Genuine,N17-0788-OEM,37000
Power Steering Pump,steering,Nissan,Sunny,N17,2011,2020,Certified_Aftermarket,555,N17-0788-CER,20500
Power Steering Pump,steering,Nissan,Sunny,N17,2011,2020,Economy,Taiwan Aftermarket,N17-0788-ECO,11100
Clutch Kit,transmission,Nissan,Sunny,N17,2011,2020,OEM_Genuine,Nissan Genuine,N17-8400-OEM,47000
Clutch Kit,transmission,Nissan,Sunny,N17,2011,2020,Certified_Aftermarket,GMB,N17-8400-CER,26000
Clutch Kit,transmission,Nissan,Sunny,N17,2011,2020,Economy,Generic Import,N17-8400-ECO,14000
CV Joint,transmission,Nissan,Sunny,N17,2011,2020,OEM_Genuine,Nissan Genuine,N17-1321-OEM,16200
CV Joint,transmission,Nissan,Sunny,N17,2011,2020,Certified_Aftermarket,Exedy,N17-1321-CER,9100
CV Joint,transmission,Nissan,Sunny,N17,2011,2020,Economy,Taiwan Aftermarket,N17-1321-ECO,4850
CV Boot,transmission,Nissan,Sunny,N17,2011,2020,OEM_Genuine,Nissan Genuine,N17-4077-OEM,3400
CV Boot,transmission,Nissan,Sunny,N17,2011,2020,Certified_Aftermarket,GMB,N17-4077-CER,1900
CV Boot,transmission,Nissan,Sunny,N17,2011,2020,Economy,Generic Import,N17-4077-ECO,1050
Engine Mount,transmission,Nissan,Sunny,N17,2011,2020,OEM_Genuine,Nissan Genuine,N17-0508-OEM,12600
Engine Mount,transmission,Nissan,Sunny,N17,2011,2020,Certified_Aftermarket,Exedy,N17-0508-CER,7100
Engine Mount,transmission,Nissan,Sunny,N17,2011,2020,Economy,Reconditioned (Japan),N17-0508-ECO,3800
Gearbox Mount,transmission,Nissan,Sunny,N17,2011,2020,OEM_Genuine,Nissan Genuine,N17-6429-OEM,9900
Gearbox Mount,transmission,Nissan,Sunny,N17,2011,2020,Certified_Aftermarket,Aisin,N17-6429-CER,5500
Gearbox Mount,transmission,Nissan,Sunny,N17,2011,2020,Economy,Generic Import,N17-6429-ECO,2950
Front Bumper,body,Nissan,Sunny,N17,2011,2020,OEM_Genuine,Nissan Genuine,N17-8597-OEM,29000
Front Bumper,body,Nissan,Sunny,N17,2011,2020,Certified_Aftermarket,Depo,N17-8597-CER,16100
Front Bumper,body,Nissan,Sunny,N17,2011,2020,Economy,Generic Import,N17-8597-ECO,8600
Rear Bumper,body,Nissan,Sunny,N17,2011,2020,OEM_Genuine,Nissan Genuine,N17-2548-OEM,26000
Rear Bumper,body,Nissan,Sunny,N17,2011,2020,Certified_Aftermarket,Replacement OE,N17-2548-CER,14600
Rear Bumper,body,Nissan,Sunny,N17,2011,2020,Economy,Taiwan Aftermarket,N17-2548-ECO,7800
Bonnet,body,Nissan,Sunny,N17,2011,2020,OEM_Genuine,Nissan Genuine,N17-9678-OEM,37000
Bonnet,body,Nissan,Sunny,N17,2011,2020,Certified_Aftermarket,Depo,N17-9678-CER,20500
Bonnet,body,Nissan,Sunny,N17,2011,2020,Economy,Taiwan Aftermarket,N17-9678-ECO,11100
Front Fender,body,Nissan,Sunny,N17,2011,2020,OEM_Genuine,Nissan Genuine,N17-0821-OEM,17100
Front Fender,body,Nissan,Sunny,N17,2011,2020,Certified_Aftermarket,TYC,N17-0821-CER,9600
Front Fender,body,Nissan,Sunny,N17,2011,2020,Economy,Generic Import,N17-0821-ECO,5100
Rear Hatch,body,Nissan,Sunny,N17,2011,2020,OEM_Genuine,Nissan Genuine,N17-7435-OEM,41500
Rear Hatch,body,Nissan,Sunny,N17,2011,2020,Certified_Aftermarket,TYC,N17-7435-CER,23000
Rear Hatch,body,Nissan,Sunny,N17,2011,2020,Economy,Reconditioned (Japan),N17-7435-ECO,12400
Front Door,body,Nissan,Sunny,N17,2011,2020,OEM_Genuine,Nissan Genuine,N17-7040-OEM,48500
Front Door,body,Nissan,Sunny,N17,2011,2020,Certified_Aftermarket,TYC,N17-7040-CER,27000
Front Door,body,Nissan,Sunny,N17,2011,2020,Economy,Reconditioned (Japan),N17-7040-ECO,14600
Windscreen,body,Nissan,Sunny,N17,2011,2020,OEM_Genuine,Nissan Genuine,N17-2294-OEM,33500
Windscreen,body,Nissan,Sunny,N17,2011,2020,Certified_Aftermarket,Replacement OE,N17-2294-CER,18600
Windscreen,body,Nissan,Sunny,N17,2011,2020,Economy,Generic Import,N17-2294-ECO,10000
Grille,body,Nissan,Sunny,N17,2011,2020,OEM_Genuine,Nissan Genuine,N17-1679-OEM,11700
Grille,body,Nissan,Sunny,N17,2011,2020,Certified_Aftermarket,Depo,N17-1679-CER,6600
Grille,body,Nissan,Sunny,N17,2011,2020,Economy,Reconditioned (Japan),N17-1679-ECO,3500
Wiper Blade,body,Nissan,Sunny,N17,2011,2020,OEM_Genuine,Nissan Genuine,N17-9018-OEM,3050
Wiper Blade,body,Nissan,Sunny,N17,2011,2020,Certified_Aftermarket,TYC,N17-9018-CER,1700
Wiper Blade,body,Nissan,Sunny,N17,2011,2020,Economy,Reconditioned (Japan),N17-9018-ECO,900
Muffler,exhaust,Nissan,Sunny,N17,2011,2020,OEM_Genuine,Nissan Genuine,N17-2335-OEM,21500
Muffler,exhaust,Nissan,Sunny,N17,2011,2020,Certified_Aftermarket,Sango,N17-2335-CER,12100
Muffler,exhaust,Nissan,Sunny,N17,2011,2020,Economy,Generic Import,N17-2335-ECO,6500
Catalytic Converter,exhaust,Nissan,Sunny,N17,2011,2020,OEM_Genuine,Nissan Genuine,N17-2436-OEM,70000
Catalytic Converter,exhaust,Nissan,Sunny,N17,2011,2020,Certified_Aftermarket,Sango,N17-2436-CER,39500
Catalytic Converter,exhaust,Nissan,Sunny,N17,2011,2020,Economy,Reconditioned (Japan),N17-2436-ECO,21000
Exhaust Gasket,exhaust,Nissan,Sunny,N17,2011,2020,OEM_Genuine,Nissan Genuine,N17-0228-OEM,2000
Exhaust Gasket,exhaust,Nissan,Sunny,N17,2011,2020,Certified_Aftermarket,Sango,N17-0228-CER,1100
Exhaust Gasket,exhaust,Nissan,Sunny,N17,2011,2020,Economy,Generic Import,N17-0228-ECO,600
Cabin Filter,hvac,Nissan,Sunny,N17,2011,2020,OEM_Genuine,Nissan Genuine,N17-9487-OEM,3800
Cabin Filter,hvac,Nissan,Sunny,N17,2011,2020,Certified_Aftermarket,Denso,N17-9487-CER,2100
Cabin Filter,hvac,Nissan,Sunny,N17,2011,2020,Economy,Reconditioned (Japan),N17-9487-ECO,1150
AC Compressor,hvac,Nissan,Sunny,N17,2011,2020,OEM_Genuine,Nissan Genuine,N17-1913-OEM,65000
AC Compressor,hvac,Nissan,Sunny,N17,2011,2020,Certified_Aftermarket,Sanden,N17-1913-CER,36500
AC Compressor,hvac,Nissan,Sunny,N17,2011,2020,Economy,Generic Import,N17-1913-ECO,19400
AC Condenser,hvac,Nissan,Sunny,N17,2011,2020,OEM_Genuine,Nissan Genuine,N17-5535-OEM,28000
AC Condenser,hvac,Nissan,Sunny,N17,2011,2020,Certified_Aftermarket,Sanden,N17-5535-CER,15600
AC Condenser,hvac,Nissan,Sunny,N17,2011,2020,Economy,Taiwan Aftermarket,N17-5535-ECO,8400
Blower Motor,hvac,Nissan,Sunny,N17,2011,2020,OEM_Genuine,Nissan Genuine,N17-1676-OEM,14400
Blower Motor,hvac,Nissan,Sunny,N17,2011,2020,Certified_Aftermarket,Sanden,N17-1676-CER,8100
Blower Motor,hvac,Nissan,Sunny,N17,2011,2020,Economy,Generic Import,N17-1676-ECO,4300
Seat Belt,restraint_system,Nissan,Sunny,N17,2011,2020,OEM_Genuine,Nissan Genuine,N17-4014-OEM,12600
Seat Belt,restraint_system,Nissan,Sunny,N17,2011,2020,Certified_Aftermarket,Takata Replacement,N17-4014-CER,7100
Seat Belt,restraint_system,Nissan,Sunny,N17,2011,2020,Economy,Reconditioned (Japan),N17-4014-ECO,3800
Airbag Module,restraint_system,Nissan,Sunny,N17,2011,2020,OEM_Genuine,Nissan Genuine,N17-1374-OEM,79000
Mass Air Flow Sensor,engine_management,Nissan,X-Trail,T32,2013,2022,OEM_Genuine,Nissan Genuine,T32-4318-OEM,57000
Mass Air Flow Sensor,engine_management,Nissan,X-Trail,T32,2013,2022,Certified_Aftermarket,NGK,T32-4318-CER,32000
Mass Air Flow Sensor,engine_management,Nissan,X-Trail,T32,2013,2022,Economy,Generic Import,T32-4318-ECO,17100
Oxygen Sensor,engine_management,Nissan,X-Trail,T32,2013,2022,OEM_Genuine,Nissan Genuine,T32-0596-OEM,33000
Oxygen Sensor,engine_management,Nissan,X-Trail,T32,2013,2022,Certified_Aftermarket,NGK,T32-0596-CER,18500
Oxygen Sensor,engine_management,Nissan,X-Trail,T32,2013,2022,Economy,Generic Import,T32-0596-ECO,9900
Throttle Body,engine_management,Nissan,X-Trail,T32,2013,2022,OEM_Genuine,Nissan Genuine,T32-0888-OEM,69000
Throttle Body,engine_management,Nissan,X-Trail,T32,2013,2022,Certified_Aftermarket,NGK,T32-0888-CER,38500
Throttle Body,engine_management,Nissan,X-Trail,T32,2013,2022,Economy,Generic Import,T32-0888-ECO,20500
Ignition Coil,engine_management,Nissan,X-Trail,T32,2013,2022,OEM_Genuine,Nissan Genuine,T32-7213-OEM,21000
Ignition Coil,engine_management,Nissan,X-Trail,T32,2013,2022,Certified_Aftermarket,Denso,T32-7213-CER,11800
Ignition Coil,engine_management,Nissan,X-Trail,T32,2013,2022,Economy,Generic Import,T32-7213-ECO,6300
Spark Plug,engine_management,Nissan,X-Trail,T32,2013,2022,OEM_Genuine,Nissan Genuine,T32-9686-OEM,4800
Spark Plug,engine_management,Nissan,X-Trail,T32,2013,2022,Certified_Aftermarket,Denso,T32-9686-CER,2700
Spark Plug,engine_management,Nissan,X-Trail,T32,2013,2022,Economy,Generic Import,T32-9686-ECO,1450
Air Filter,engine_management,Nissan,X-Trail,T32,2013,2022,OEM_Genuine,Nissan Genuine,T32-4507-OEM,7200
Air Filter,engine_management,Nissan,X-Trail,T32,2013,2022,Certified_Aftermarket,Bosch,T32-4507-CER,4050
Air Filter,engine_management,Nissan,X-Trail,T32,2013,2022,Economy,Generic Import,T32-4507-ECO,2150
Fuel Filter,fuel_delivery,Nissan,X-Trail,T32,2013,2022,OEM_Genuine,Nissan Genuine,T32-9796-OEM,11200
Fuel Filter,fuel_delivery,Nissan,X-Trail,T32,2013,2022,Certified_Aftermarket,Delphi,T32-9796-CER,6300
Fuel Filter,fuel_delivery,Nissan,X-Trail,T32,2013,2022,Economy,Generic Import,T32-9796-ECO,3400
Fuel Pump,fuel_delivery,Nissan,X-Trail,T32,2013,2022,OEM_Genuine,Nissan Genuine,T32-5743-OEM,63000
Fuel Pump,fuel_delivery,Nissan,X-Trail,T32,2013,2022,Certified_Aftermarket,Denso,T32-5743-CER,35500
Fuel Pump,fuel_delivery,Nissan,X-Trail,T32,2013,2022,Economy,Taiwan Aftermarket,T32-5743-ECO,18900
Fuel Injector,fuel_delivery,Nissan,X-Trail,T32,2013,2022,OEM_Genuine,Nissan Genuine,T32-5720-OEM,28500
Fuel Injector,fuel_delivery,Nissan,X-Trail,T32,2013,2022,Certified_Aftermarket,Delphi,T32-5720-CER,16000
Fuel Injector,fuel_delivery,Nissan,X-Trail,T32,2013,2022,Economy,Reconditioned (Japan),T32-5720-ECO,8600
Water Pump,cooling,Nissan,X-Trail,T32,2013,2022,OEM_Genuine,Nissan Genuine,T32-5988-OEM,39000
Water Pump,cooling,Nissan,X-Trail,T32,2013,2022,Certified_Aftermarket,Denso,T32-5988-CER,22000
Water Pump,cooling,Nissan,X-Trail,T32,2013,2022,Economy,Reconditioned (Japan),T32-5988-ECO,11700
Water Pump Gasket,cooling,Nissan,X-Trail,T32,2013,2022,OEM_Genuine,Nissan Genuine,T32-9455-OEM,3600
Water Pump Gasket,cooling,Nissan,X-Trail,T32,2013,2022,Certified_Aftermarket,Denso,T32-9455-CER,2000
Water Pump Gasket,cooling,Nissan,X-Trail,T32,2013,2022,Economy,Taiwan Aftermarket,T32-9455-ECO,1100
Thermostat,cooling,Nissan,X-Trail,T32,2013,2022,OEM_Genuine,Nissan Genuine,T32-9932-OEM,12800
Thermostat,cooling,Nissan,X-Trail,T32,2013,2022,Certified_Aftermarket,Aisin,T32-9932-CER,7100
Thermostat,cooling,Nissan,X-Trail,T32,2013,2022,Economy,Taiwan Aftermarket,T32-9932-ECO,3800
Radiator,cooling,Nissan,X-Trail,T32,2013,2022,OEM_Genuine,Nissan Genuine,T32-6027-OEM,57000
Radiator,cooling,Nissan,X-Trail,T32,2013,2022,Certified_Aftermarket,Aisin,T32-6027-CER,32000
Radiator,cooling,Nissan,X-Trail,T32,2013,2022,Economy,Taiwan Aftermarket,T32-6027-ECO,17100
Radiator Hose,cooling,Nissan,X-Trail,T32,2013,2022,OEM_Genuine,Nissan Genuine,T32-5867-OEM,7800
Radiator Hose,cooling,Nissan,X-Trail,T32,2013,2022,Certified_Aftermarket,Denso,T32-5867-CER,4350
Radiator Hose,cooling,Nissan,X-Trail,T32,2013,2022,Economy,Reconditioned (Japan),T32-5867-ECO,2350
Engine Coolant 4L,cooling,Nissan,X-Trail,T32,2013,2022,OEM_Genuine,Nissan Genuine,T32-8639-OEM,6300
Engine Coolant 4L,cooling,Nissan,X-Trail,T32,2013,2022,Certified_Aftermarket,Gates,T32-8639-CER,3550
Engine Coolant 4L,cooling,Nissan,X-Trail,T32,2013,2022,Economy,Generic Import,T32-8639-ECO,1900
Drive Belt,engine_management,Nissan,X-Trail,T32,2013,2022,OEM_Genuine,Nissan Genuine,T32-1866-OEM,10200
Drive Belt,engine_management,Nissan,X-Trail,T32,2013,2022,Certified_Aftermarket,Denso,T32-1866-CER,5700
Drive Belt,engine_management,Nissan,X-Trail,T32,2013,2022,Economy,Taiwan Aftermarket,T32-1866-ECO,3050
Timing Belt,engine_management,Nissan,X-Trail,T32,2013,2022,OEM_Genuine,Nissan Genuine,T32-9528-OEM,24000
Timing Belt,engine_management,Nissan,X-Trail,T32,2013,2022,Certified_Aftermarket,Denso,T32-9528-CER,13400
Timing Belt,engine_management,Nissan,X-Trail,T32,2013,2022,Economy,Taiwan Aftermarket,T32-9528-ECO,7200
Alternator,electrical,Nissan,X-Trail,T32,2013,2022,OEM_Genuine,Nissan Genuine,T32-9557-OEM,72000
Alternator,electrical,Nissan,X-Trail,T32,2013,2022,Certified_Aftermarket,Bosch,T32-9557-CER,40500
Alternator,electrical,Nissan,X-Trail,T32,2013,2022,Economy,Reconditioned (Japan),T32-9557-ECO,21500
Starter Motor,electrical,Nissan,X-Trail,T32,2013,2022,OEM_Genuine,Nissan Genuine,T32-8572-OEM,58500
Starter Motor,electrical,Nissan,X-Trail,T32,2013,2022,Certified_Aftermarket,Denso,T32-8572-CER,33000
Starter Motor,electrical,Nissan,X-Trail,T32,2013,2022,Economy,Generic Import,T32-8572-ECO,17600
Battery,electrical,Nissan,X-Trail,T32,2013,2022,OEM_Genuine,Nissan Genuine,T32-2458-OEM,42000
Battery,electrical,Nissan,X-Trail,T32,2013,2022,Certified_Aftermarket,Denso,T32-2458-CER,23500
Battery,electrical,Nissan,X-Trail,T32,2013,2022,Economy,Generic Import,T32-2458-ECO,12600
Headlight,lighting,Nissan,X-Trail,T32,2013,2022,OEM_Genuine,Nissan Genuine,T32-2050-OEM,51000
Headlight,lighting,Nissan,X-Trail,T32,2013,2022,Certified_Aftermarket,TYC,T32-2050-CER,28500
Headlight,lighting,Nissan,X-Trail,T32,2013,2022,Economy,Reconditioned (Japan),T32-2050-ECO,15300
Headlight Bulb,lighting,Nissan,X-Trail,T32,2013,2022,OEM_Genuine,Nissan Genuine,T32-8376-OEM,6800
Headlight Bulb,lighting,Nissan,X-Trail,T32,2013,2022,Certified_Aftermarket,TYC,T32-8376-CER,3800
Headlight Bulb,lighting,Nissan,X-Trail,T32,2013,2022,Economy,Reconditioned (Japan),T32-8376-ECO,2000
Tail Light,lighting,Nissan,X-Trail,T32,2013,2022,OEM_Genuine,Nissan Genuine,T32-9551-OEM,27000
Tail Light,lighting,Nissan,X-Trail,T32,2013,2022,Certified_Aftermarket,Depo,T32-9551-CER,15100
Tail Light,lighting,Nissan,X-Trail,T32,2013,2022,Economy,Generic Import,T32-9551-ECO,8100
Fog Light,lighting,Nissan,X-Trail,T32,2013,2022,OEM_Genuine,Nissan Genuine,T32-3688-OEM,16500
Fog Light,lighting,Nissan,X-Trail,T32,2013,2022,Certified_Aftermarket,TYC,T32-3688-CER,9200
Fog Light,lighting,Nissan,X-Trail,T32,2013,2022,Economy,Reconditioned (Japan),T32-3688-ECO,4950
Side Mirror,body,Nissan,X-Trail,T32,2013,2022,OEM_Genuine,Nissan Genuine,T32-5811-OEM,24000
Side Mirror,body,Nissan,X-Trail,T32,2013,2022,Certified_Aftermarket,Depo,T32-5811-CER,13400
Side Mirror,body,Nissan,X-Trail,T32,2013,2022,Economy,Taiwan Aftermarket,T32-5811-ECO,7200
Horn,electrical,Nissan,X-Trail,T32,2013,2022,OEM_Genuine,Nissan Genuine,T32-9532-OEM,8200
Horn,electrical,Nissan,X-Trail,T32,2013,2022,Certified_Aftermarket,Valeo,T32-9532-CER,4600
Horn,electrical,Nissan,X-Trail,T32,2013,2022,Economy,Generic Import,T32-9532-ECO,2500
Brake Pads,braking,Nissan,X-Trail,T32,2013,2022,OEM_Genuine,Nissan Genuine,T32-8074-OEM,20000
Brake Pads,braking,Nissan,X-Trail,T32,2013,2022,Certified_Aftermarket,TRW,T32-8074-CER,11300
Brake Pads,braking,Nissan,X-Trail,T32,2013,2022,Economy,Taiwan Aftermarket,T32-8074-ECO,6100
Brake Disc,braking,Nissan,X-Trail,T32,2013,2022,OEM_Genuine,Nissan Genuine,T32-4887-OEM,31500
Brake Disc,braking,Nissan,X-Trail,T32,2013,2022,Certified_Aftermarket,Bendix,T32-4887-CER,17600
Brake Disc,braking,Nissan,X-Trail,T32,2013,2022,Economy,Reconditioned (Japan),T32-4887-ECO,9400
Brake Hardware Clips,braking,Nissan,X-Trail,T32,2013,2022,OEM_Genuine,Nissan Genuine,T32-7502-OEM,3600
Brake Hardware Clips,braking,Nissan,X-Trail,T32,2013,2022,Certified_Aftermarket,TRW,T32-7502-CER,2000
Brake Hardware Clips,braking,Nissan,X-Trail,T32,2013,2022,Economy,Generic Import,T32-7502-ECO,1100
Brake Fluid DOT4,braking,Nissan,X-Trail,T32,2013,2022,OEM_Genuine,Nissan Genuine,T32-7889-OEM,4800
Brake Fluid DOT4,braking,Nissan,X-Trail,T32,2013,2022,Certified_Aftermarket,Akebono,T32-7889-CER,2700
Brake Fluid DOT4,braking,Nissan,X-Trail,T32,2013,2022,Economy,Reconditioned (Japan),T32-7889-ECO,1450
Brake Caliper,braking,Nissan,X-Trail,T32,2013,2022,OEM_Genuine,Nissan Genuine,T32-2490-OEM,51000
Brake Caliper,braking,Nissan,X-Trail,T32,2013,2022,Certified_Aftermarket,Bendix,T32-2490-CER,28500
Brake Caliper,braking,Nissan,X-Trail,T32,2013,2022,Economy,Reconditioned (Japan),T32-2490-ECO,15300
Brake Master Cylinder,braking,Nissan,X-Trail,T32,2013,2022,OEM_Genuine,Nissan Genuine,T32-5739-OEM,43500
Brake Master Cylinder,braking,Nissan,X-Trail,T32,2013,2022,Certified_Aftermarket,Akebono,T32-5739-CER,24500
Brake Master Cylinder,braking,Nissan,X-Trail,T32,2013,2022,Economy,Taiwan Aftermarket,T32-5739-ECO,13000
Handbrake Cable,braking,Nissan,X-Trail,T32,2013,2022,OEM_Genuine,Nissan Genuine,T32-1634-OEM,11700
Handbrake Cable,braking,Nissan,X-Trail,T32,2013,2022,Certified_Aftermarket,Akebono,T32-1634-CER,6600
Handbrake Cable,braking,Nissan,X-Trail,T32,2013,2022,Economy,Reconditioned (Japan),T32-1634-ECO,3500
Shock Absorber,suspension,Nissan,X-Trail,T32,2013,2022,OEM_Genuine,Nissan Genuine,T32-9016-OEM,36000
Shock Absorber,suspension,Nissan,X-Trail,T32,2013,2022,Certified_Aftermarket,KYB,T32-9016-CER,20000
Shock Absorber,suspension,Nissan,X-Trail,T32,2013,2022,Economy,Taiwan Aftermarket,T32-9016-ECO,10800
Coil Spring,suspension,Nissan,X-Trail,T32,2013,2022,OEM_Genuine,Nissan Genuine,T32-0900-OEM,25500
Coil Spring,suspension,Nissan,X-Trail,T32,2013,2022,Certified_Aftermarket,Monroe,T32-0900-CER,14300
Coil Spring,suspension,Nissan,X-Trail,T32,2013,2022,Economy,Taiwan Aftermarket,T32-0900-ECO,7600
Control Arm,suspension,Nissan,X-Trail,T32,2013,2022,OEM_Genuine,Nissan Genuine,T32-6579-OEM,34500
Control Arm,suspension,Nissan,X-Trail,T32,2013,2022,Certified_Aftermarket,Monroe,T32-6579-CER,19300
Control Arm,suspension,Nissan,X-Trail,T32,2013,2022,Economy,Reconditioned (Japan),T32-6579-ECO,10400
Ball Joint,suspension,Nissan,X-Trail,T32,2013,2022,OEM_Genuine,Nissan Genuine,T32-2902-OEM,14200
Ball Joint,suspension,Nissan,X-Trail,T32,2013,2022,Certified_Aftermarket,KYB,T32-2902-CER,8000
Ball Joint,suspension,Nissan,X-Trail,T32,2013,2022,Economy,Generic Import,T32-2902-ECO,4300
Stabiliser Link,suspension,Nissan,X-Trail,T32,2013,2022,OEM_Genuine,Nissan Genuine,T32-5315-OEM,9300
Stabiliser Link,suspension,Nissan,X-Trail,T32,2013,2022,Certified_Aftermarket,Bilstein,T32-5315-CER,5200
Stabiliser Link,suspension,Nissan,X-Trail,T32,2013,2022,Economy,Generic Import,T32-5315-ECO,2800
Wheel Bearing,suspension,Nissan,X-Trail,T32,2013,2022,OEM_Genuine,Nissan Genuine,T32-9845-OEM,19500
Wheel Bearing,suspension,Nissan,X-Trail,T32,2013,2022,Certified_Aftermarket,Bilstein,T32-9845-CER,10900
Wheel Bearing,suspension,Nissan,X-Trail,T32,2013,2022,Economy,Taiwan Aftermarket,T32-9845-ECO,5800
Tie Rod End,steering,Nissan,X-Trail,T32,2013,2022,OEM_Genuine,Nissan Genuine,T32-8761-OEM,13200
Tie Rod End,steering,Nissan,X-Trail,T32,2013,2022,Certified_Aftermarket,Febi,T32-8761-CER,7400
Tie Rod End,steering,Nissan,X-Trail,T32,2013,2022,Economy,Generic Import,T32-8761-ECO,3950
Steering Rack,steering,Nissan,X-Trail,T32,2013,2022,OEM_Genuine,Nissan Genuine,T32-3180-OEM,93000
Steering Rack,steering,Nissan,X-Trail,T32,2013,2022,Certified_Aftermarket,TRW,T32-3180-CER,52000
Steering Rack,steering,Nissan,X-Trail,T32,2013,2022,Economy,Taiwan Aftermarket,T32-3180-ECO,28000
Power Steering Pump,steering,Nissan,X-Trail,T32,2013,2022,OEM_Genuine,Nissan Genuine,T32-0788-OEM,61500
Power Steering Pump,steering,Nissan,X-Trail,T32,2013,2022,Certified_Aftermarket,TRW,T32-0788-CER,34500
